geoid,name,total_population,median_income,median_home_value,educational_attainment,white_alone,black_alone,native,asian,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino
36047010400,"Census Tract 104, Kings County, New York",5904,38136.0,855100.0,597.0,353.0,19.0,0.0,4815.0,0.0,92.0,85.0,540.0
36047010600,"Census Tract 106, Kings County, New York",5240,35694.0,770800.0,544.0,320.0,111.0,0.0,3949.0,14.0,0.0,106.0,740.0
36047010800,"Census Tract 108, Kings County, New York",4108,32059.0,779900.0,384.0,406.0,33.0,0.0,3059.0,0.0,0.0,0.0,610.0
36047011000,"Census Tract 110, Kings County, New York",2670,53269.0,653400.0,222.0,571.0,19.0,0.0,922.0,0.0,11.0,46.0,1101.0
36047011200,"Census Tract 112, Kings County, New York",6707,28307.0,577800.0,750.0,2886.0,83.0,53.0,1419.0,0.0,13.0,17.0,2289.0
36047011400,"Census Tract 114, Kings County, New York",4664,44558.0,786200.0,671.0,2506.0,309.0,0.0,1275.0,0.0,0.0,79.0,495.0
36047011600,"Census Tract 116, Kings County, New York",4189,32180.0,924200.0,269.0,446.0,59.0,14.0,3334.0,0.0,0.0,1.0,335.0
36047011700,"Census Tract 117, Kings County, New York",2796,79779.0,981700.0,1424.0,1687.0,98.0,38.0,139.0,0.0,60.0,24.0,750.0
36047011800,"Census Tract 118, Kings County, New York",2072,28586.0,809400.0,97.0,86.0,0.0,8.0,1606.0,0.0,0.0,9.0,371.0
36047011900,"Census Tract 119, Kings County, New York",1654,75682.0,1062500.0,716.0,893.0,88.0,0.0,101.0,0.0,0.0,148.0,424.0
36047012000,"Census Tract 120, Kings County, New York",1305,50750.0,852300.0,96.0,73.0,0.0,0.0,1124.0,0.0,4.0,0.0,104.0
36047012100,"Census Tract 121, Kings County, New York",1801,96875.0,959600.0,904.0,947.0,69.0,0.0,168.0,0.0,0.0,58.0,559.0
36047012200,"Census Tract 122, Kings County, New York",5787,37089.0,843100.0,413.0,420.0,21.0,162.0,2511.0,0.0,0.0,38.0,2789.0
36047012600,"Census Tract 126, Kings County, New York",2852,41786.0,790700.0,513.0,824.0,47.0,127.0,894.0,0.0,0.0,145.0,873.0
36047012700,"Census Tract 127, Kings County, New York",4204,54455.0,677100.0,1327.0,1169.0,1125.0,34.0,406.0,0.0,0.0,58.0,1437.0
36047012801,"Census Tract 128.01, Kings County, New York",2139,50625.0,832200.0,380.0,696.0,73.0,19.0,1102.0,0.0,14.0,0.0,235.0
36047012901,"Census Tract 129.01, Kings County, New York",2462,92143.0,1009300.0,1388.0,1411.0,125.0,0.0,146.0,0.0,8.0,71.0,701.0
36047012902,"Census Tract 129.02, Kings County, New York",1908,105625.0,1393800.0,1113.0,1175.0,165.0,5.0,93.0,0.0,14.0,54.0,407.0
36047013000,"Census Tract 130, Kings County, New York",5203,54886.0,568000.0,1234.0,2207.0,134.0,38.0,1094.0,0.0,0.0,95.0,1673.0
36047013100,"Census Tract 131, Kings County, New York",4137,125139.0,929300.0,2407.0,2472.0,418.0,0.0,352.0,0.0,0.0,212.0,683.0
36047013200,"Census Tract 132, Kings County, New York",2186,55801.0,850100.0,450.0,617.0,12.0,0.0,1128.0,0.0,0.0,5.0,424.0
36047013300,"Census Tract 133, Kings County, New York",4657,134306.0,980200.0,2652.0,3068.0,215.0,0.0,449.0,0.0,13.0,283.0,629.0
36047013400,"Census Tract 134, Kings County, New York",3916,70625.0,738700.0,1341.0,2696.0,17.0,20.0,597.0,0.0,0.0,15.0,571.0
36047013500,"Census Tract 135, Kings County, New York",3594,112976.0,971900.0,1988.0,2461.0,194.0,6.0,250.0,0.0,22.0,266.0,401.0
36047013600,"Census Tract 136, Kings County, New York",3946,65708.0,771700.0,1447.0,2768.0,45.0,0.0,532.0,0.0,0.0,64.0,537.0
36047013700,"Census Tract 137, Kings County, New York",3497,102165.0,1553600.0,1565.0,2208.0,246.0,0.0,155.0,0.0,0.0,154.0,734.0
36047013800,"Census Tract 138, Kings County, New York",3217,53370.0,815300.0,1001.0,2043.0,26.0,0.0,362.0,0.0,25.0,121.0,640.0
36047013900,"Census Tract 139, Kings County, New York",3621,108750.0,1160700.0,1750.0,2245.0,262.0,27.0,314.0,0.0,20.0,99.0,681.0
36047014000,"Census Tract 140, Kings County, New York",1899,61250.0,789900.0,538.0,1540.0,26.0,0.0,198.0,0.0,0.0,0.0,135.0
36047014100,"Census Tract 141, Kings County, New York",3385,86953.0,879500.0,1838.0,1937.0,117.0,0.0,375.0,0.0,54.0,181.0,721.0
36047014200,"Census Tract 142, Kings County, New York",3192,61168.0,790500.0,988.0,2174.0,22.0,0.0,308.0,0.0,8.0,44.0,636.0
36047014300,"Census Tract 143, Kings County, New York",3561,93603.0,872800.0,1510.0,1368.0,75.0,11.0,280.0,0.0,62.0,107.0,1658.0
36047014500,"Census Tract 145, Kings County, New York",4507,68936.0,719700.0,1553.0,2206.0,116.0,63.0,260.0,0.0,11.0,91.0,1760.0
36047014700,"Census Tract 147, Kings County, New York",2263,81420.0,925500.0,938.0,1185.0,113.0,46.0,89.0,0.0,19.0,47.0,810.0
36047014800,"Census Tract 148, Kings County, New York",1337,56216.0,859800.0,319.0,1197.0,0.0,0.0,92.0,0.0,0.0,40.0,8.0
36047014900,"Census Tract 149, Kings County, New York",5814,103427.0,929600.0,2883.0,3765.0,158.0,0.0,326.0,0.0,56.0,190.0,1319.0
36047015000,"Census Tract 150, Kings County, New York",1487,70938.0,730700.0,401.0,1120.0,2.0,0.0,249.0,0.0,0.0,0.0,116.0
36047015100,"Census Tract 151, Kings County, New York",4136,124470.0,1212900.0,2302.0,2703.0,200.0,0.0,177.0,0.0,10.0,321.0,725.0
36047015200,"Census Tract 152, Kings County, New York",2690,87944.0,690700.0,809.0,1661.0,66.0,0.0,636.0,0.0,8.0,19.0,300.0
36047015300,"Census Tract 153, Kings County, New York",2746,146458.0,1176100.0,1818.0,1891.0,133.0,0.0,278.0,0.0,0.0,68.0,376.0
36047015400,"Census Tract 154, Kings County, New York",0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047015500,"Census Tract 155, Kings County, New York",3688,129464.0,1176900.0,2266.0,3004.0,172.0,0.0,145.0,0.0,27.0,142.0,198.0
36047015700,"Census Tract 157, Kings County, New York",4198,106583.0,834500.0,2971.0,3061.0,158.0,32.0,433.0,0.0,14.0,164.0,336.0
36047015900,"Census Tract 159, Kings County, New York",5125,127759.0,904200.0,3420.0,4239.0,212.0,36.0,201.0,0.0,41.0,175.0,221.0
36047016000,"Census Tract 160, Kings County, New York",3989,59872.0,555800.0,1185.0,2207.0,100.0,0.0,610.0,19.0,10.0,58.0,985.0
36047016100,"Census Tract 161, Kings County, New York",3239,111333.0,1081000.0,1946.0,2123.0,346.0,0.0,175.0,0.0,0.0,190.0,405.0
36047016200,"Census Tract 162, Kings County, New York",2275,71042.0,582700.0,925.0,1685.0,28.0,0.0,280.0,0.0,15.0,36.0,231.0
36047016300,"Census Tract 163, Kings County, New York",3299,86997.0,840000.0,1799.0,1940.0,766.0,0.0,220.0,0.0,16.0,167.0,190.0
36047016400,"Census Tract 164, Kings County, New York",634,97679.0,-666666666.0,186.0,446.0,67.0,0.0,29.0,0.0,0.0,48.0,44.0
36047016500,"Census Tract 165, Kings County, New York",5619,148831.0,1106100.0,3667.0,4296.0,103.0,0.0,429.0,0.0,34.0,294.0,463.0
36047016600,"Census Tract 166, Kings County, New York",1842,95625.0,851600.0,618.0,1672.0,0.0,6.0,66.0,0.0,0.0,0.0,104.0
36047016700,"Census Tract 167, Kings County, New York",5482,130109.0,1119900.0,3336.0,4605.0,52.0,0.0,366.0,0.0,14.0,115.0,330.0
36047016800,"Census Tract 168, Kings County, New York",1852,82188.0,704300.0,632.0,1128.0,0.0,0.0,596.0,0.0,7.0,25.0,96.0
36047016900,"Census Tract 169, Kings County, New York",4682,91351.0,878600.0,2291.0,3104.0,71.0,0.0,602.0,0.0,0.0,107.0,798.0
36047017000,"Census Tract 170, Kings County, New York",3935,71250.0,826900.0,824.0,1593.0,81.0,0.0,1662.0,0.0,0.0,0.0,599.0
36047017100,"Census Tract 171, Kings County, New York",3986,116339.0,937100.0,2222.0,3310.0,58.0,0.0,242.0,0.0,5.0,59.0,312.0
36047017200,"Census Tract 172, Kings County, New York",3877,65727.0,680000.0,986.0,1355.0,0.0,0.0,1587.0,29.0,30.0,0.0,876.0
36047017400,"Census Tract 174, Kings County, New York",1993,91250.0,635400.0,583.0,1113.0,0.0,0.0,793.0,0.0,10.0,29.0,48.0
36047017500,"Census Tract 175, Kings County, New York",0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047017600,"Census Tract 176, Kings County, New York",2437,53162.0,613600.0,512.0,1013.0,6.0,0.0,894.0,0.0,0.0,0.0,524.0
36047017700,"Census Tract 177, Kings County, New York",0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047017800,"Census Tract 178, Kings County, New York",3219,55972.0,633000.0,636.0,815.0,85.0,0.0,1174.0,0.0,0.0,160.0,985.0
36047017900,"Census Tract 179, Kings County, New York",4274,55230.0,990400.0,1396.0,876.0,2063.0,0.0,175.0,0.0,11.0,175.0,974.0
36047018000,"Census Tract 180, Kings County, New York",3479,69875.0,867200.0,573.0,1612.0,0.0,11.0,939.0,0.0,0.0,0.0,917.0
36047018100,"Census Tract 181, Kings County, New York",3531,81178.0,910200.0,2164.0,1791.0,969.0,0.0,261.0,0.0,0.0,83.0,427.0
36047018200,"Census Tract 182, Kings County, New York",3542,56853.0,744500.0,525.0,1045.0,98.0,0.0,1757.0,0.0,0.0,0.0,642.0
36047018300,"Census Tract 183, Kings County, New York",2934,94055.0,1092900.0,1710.0,1679.0,544.0,0.0,143.0,0.0,18.0,232.0,318.0
36047018400,"Census Tract 184, Kings County, New York",2718,75938.0,720500.0,672.0,1282.0,0.0,0.0,1339.0,0.0,0.0,10.0,87.0
36047018501,"Census Tract 185.01, Kings County, New York",4788,22893.0,800000.0,429.0,258.0,2428.0,38.0,520.0,0.0,39.0,36.0,1488.0
36047018600,"Census Tract 186, Kings County, New York",2289,66125.0,786700.0,473.0,1166.0,25.0,0.0,930.0,0.0,0.0,50.0,118.0
36047018700,"Census Tract 187, Kings County, New York",1471,79659.0,1145800.0,588.0,517.0,389.0,0.0,158.0,0.0,0.0,45.0,362.0
36047018800,"Census Tract 188, Kings County, New York",2831,61321.0,770200.0,505.0,1567.0,1.0,0.0,970.0,0.0,0.0,1.0,292.0
36047019000,"Census Tract 190, Kings County, New York",4918,42770.0,732900.0,717.0,1410.0,51.0,29.0,2140.0,0.0,0.0,11.0,1306.0
36047019100,"Census Tract 191, Kings County, New York",2676,82755.0,1016900.0,1067.0,1226.0,668.0,0.0,140.0,0.0,9.0,178.0,455.0
36047019200,"Census Tract 192, Kings County, New York",3510,39464.0,767600.0,486.0,1863.0,22.0,20.0,1124.0,0.0,0.0,0.0,481.0
36047019300,"Census Tract 193, Kings County, New York",5891,53750.0,289000.0,1249.0,1842.0,2690.0,0.0,529.0,7.0,10.0,153.0,660.0
36047019400,"Census Tract 194, Kings County, New York",3838,39552.0,646700.0,497.0,1033.0,52.0,0.0,1787.0,0.0,0.0,7.0,959.0
36047019500,"Census Tract 195, Kings County, New York",3886,78984.0,471900.0,1977.0,1683.0,1376.0,25.0,300.0,0.0,11.0,46.0,458.0
36047019600,"Census Tract 196, Kings County, New York",4844,40634.0,809000.0,579.0,1803.0,12.0,0.0,2064.0,0.0,40.0,0.0,925.0
36047019700,"Census Tract 197, Kings County, New York",3632,88567.0,812500.0,2075.0,1762.0,1282.0,9.0,191.0,0.0,7.0,172.0,218.0
36047019800,"Census Tract 198, Kings County, New York",1877,60417.0,760900.0,369.0,979.0,8.0,42.0,757.0,0.0,0.0,0.0,133.0
36047019900,"Census Tract 199, Kings County, New York",3454,79097.0,802900.0,1736.0,1603.0,1114.0,0.0,222.0,0.0,0.0,204.0,311.0
36047020000,"Census Tract 200, Kings County, New York",2301,55972.0,719400.0,363.0,1211.0,10.0,0.0,836.0,0.0,0.0,0.0,244.0
36047020100,"Census Tract 201, Kings County, New York",3828,95441.0,1132500.0,2112.0,1773.0,1189.0,0.0,156.0,0.0,33.0,261.0,416.0
36047020200,"Census Tract 202, Kings County, New York",2019,92292.0,705600.0,454.0,1204.0,0.0,0.0,699.0,0.0,0.0,0.0,116.0
36047020300,"Census Tract 203, Kings County, New York",1776,102281.0,807000.0,823.0,738.0,541.0,0.0,255.0,0.0,18.0,20.0,204.0
36047020400,"Census Tract 204, Kings County, New York",2016,69922.0,744500.0,406.0,1407.0,0.0,0.0,579.0,7.0,0.0,0.0,23.0
36047020500,"Census Tract 205, Kings County, New York",2703,80496.0,994600.0,1518.0,1465.0,666.0,15.0,221.0,0.0,36.0,147.0,153.0
36047020600,"Census Tract 206, Kings County, New York",2558,83594.0,786900.0,628.0,1500.0,31.0,0.0,723.0,0.0,8.0,0.0,296.0
36047020700,"Census Tract 207, Kings County, New York",4310,99327.0,722000.0,2492.0,2326.0,714.0,0.0,206.0,0.0,0.0,309.0,755.0
36047020800,"Census Tract 208, Kings County, New York",3192,52500.0,766600.0,653.0,1106.0,40.0,69.0,1713.0,0.0,0.0,116.0,148.0
36047021000,"Census Tract 210, Kings County, New York",4514,45586.0,753600.0,708.0,1549.0,36.0,0.0,2116.0,0.0,0.0,92.0,721.0
36047021100,"Census Tract 211, Kings County, New York",1577,45909.0,605000.0,435.0,284.0,613.0,0.0,67.0,0.0,0.0,43.0,570.0
36047021200,"Census Tract 212, Kings County, New York",5138,38068.0,761200.0,440.0,1120.0,0.0,0.0,3726.0,0.0,0.0,31.0,261.0
36047021300,"Census Tract 213, Kings County, New York",4267,40967.0,-666666666.0,1170.0,779.0,3097.0,0.0,54.0,0.0,16.0,95.0,226.0
36047021400,"Census Tract 214, Kings County, New York",2382,56429.0,823900.0,180.0,1157.0,0.0,0.0,1110.0,0.0,12.0,13.0,90.0
36047021500,"Census Tract 215, Kings County, New York",5166,64798.0,667800.0,2366.0,1774.0,2057.0,19.0,418.0,0.0,18.0,244.0,636.0
36047021600,"Census Tract 216, Kings County, New York",4583,37679.0,1027800.0,443.0,3894.0,0.0,0.0,533.0,0.0,0.0,0.0,156.0
36047021700,"Census Tract 217, Kings County, New York",3906,58289.0,945800.0,1421.0,929.0,1810.0,0.0,390.0,0.0,42.0,135.0,600.0
36047021800,"Census Tract 218, Kings County, New York",4381,30694.0,872300.0,316.0,3313.0,26.0,0.0,390.0,0.0,0.0,75.0,577.0
36047021900,"Census Tract 219, Kings County, New York",3639,60203.0,1047700.0,1123.0,798.0,2156.0,0.0,243.0,0.0,17.0,79.0,346.0
36047022000,"Census Tract 220, Kings County, New York",4538,31121.0,846200.0,379.0,3867.0,122.0,0.0,267.0,0.0,0.0,0.0,282.0
36047022100,"Census Tract 221, Kings County, New York",4014,43011.0,668100.0,1255.0,1251.0,1920.0,61.0,121.0,0.0,56.0,41.0,564.0
36047022200,"Census Tract 222, Kings County, New York",4180,29931.0,732100.0,352.0,3701.0,0.0,0.0,16.0,0.0,42.0,0.0,421.0
36047022400,"Census Tract 224, Kings County, New York",5895,39839.0,794800.0,560.0,4094.0,6.0,0.0,828.0,0.0,0.0,0.0,967.0
36047022600,"Census Tract 226, Kings County, New York",2287,44097.0,550000.0,153.0,424.0,47.0,0.0,154.0,0.0,0.0,34.0,1628.0
36047022700,"Census Tract 227, Kings County, New York",3972,72762.0,971500.0,1249.0,894.0,2395.0,0.0,169.0,10.0,12.0,117.0,375.0
36047022800,"Census Tract 228, Kings County, New York",3313,31875.0,668600.0,261.0,2075.0,30.0,2.0,854.0,0.0,0.0,35.0,317.0
36047022900,"Census Tract 229, Kings County, New York",3719,60625.0,619700.0,1442.0,1156.0,1882.0,26.0,369.0,0.0,29.0,98.0,185.0
36047023000,"Census Tract 230, Kings County, New York",4141,36667.0,775000.0,318.0,2977.0,59.0,0.0,275.0,0.0,0.0,78.0,752.0
36047023100,"Census Tract 231, Kings County, New York",3535,70903.0,859400.0,1435.0,1334.0,1496.0,0.0,135.0,0.0,39.0,211.0,320.0
36047023200,"Census Tract 232, Kings County, New York",5606,33628.0,788600.0,285.0,4742.0,0.0,0.0,228.0,0.0,0.0,0.0,636.0
36047023300,"Census Tract 233, Kings County, New York",4939,33536.0,726400.0,1221.0,1099.0,2452.0,0.0,207.0,0.0,0.0,142.0,1039.0
36047023400,"Census Tract 234, Kings County, New York",4957,26045.0,854200.0,287.0,4811.0,0.0,18.0,0.0,0.0,0.0,27.0,101.0
36047023500,"Census Tract 235, Kings County, New York",4062,40032.0,638300.0,818.0,2235.0,670.0,0.0,243.0,0.0,15.0,40.0,859.0
36047023600,"Census Tract 236, Kings County, New York",5567,24886.0,1012500.0,542.0,5165.0,13.0,60.0,262.0,0.0,0.0,0.0,79.0
36047023800,"Census Tract 238, Kings County, New York",4043,27871.0,990000.0,403.0,3709.0,0.0,9.0,0.0,0.0,0.0,32.0,293.0
36047024000,"Census Tract 240, Kings County, New York",4310,29844.0,804300.0,372.0,3981.0,66.0,0.0,0.0,0.0,41.0,13.0,209.0
36047024100,"Census Tract 241, Kings County, New York",2712,58438.0,567800.0,783.0,1285.0,629.0,0.0,159.0,0.0,4.0,22.0,613.0
36047024200,"Census Tract 242, Kings County, New York",2987,52750.0,852200.0,298.0,2629.0,0.0,0.0,205.0,0.0,0.0,0.0,153.0
36047024300,"Census Tract 243, Kings County, New York",4168,53702.0,921600.0,1543.0,1154.0,2008.0,0.0,198.0,0.0,0.0,155.0,653.0
36047024400,"Census Tract 244, Kings County, New York",3782,48188.0,846600.0,415.0,2861.0,13.0,0.0,484.0,0.0,0.0,0.0,424.0
36047024500,"Census Tract 245, Kings County, New York",4223,57738.0,695400.0,1168.0,599.0,3010.0,26.0,326.0,0.0,0.0,92.0,170.0
36047024600,"Census Tract 246, Kings County, New York",3083,46523.0,750000.0,537.0,1880.0,0.0,7.0,959.0,0.0,0.0,28.0,216.0
36047024700,"Census Tract 247, Kings County, New York",2295,45394.0,1027800.0,499.0,508.0,1358.0,19.0,136.0,0.0,0.0,60.0,214.0
36047024800,"Census Tract 248, Kings County, New York",3048,52083.0,726000.0,280.0,1129.0,48.0,7.0,1086.0,0.0,115.0,23.0,640.0
36047024900,"Census Tract 249, Kings County, New York",4208,56786.0,1018300.0,1476.0,931.0,2810.0,0.0,175.0,0.0,0.0,52.0,240.0
36047025000,"Census Tract 250, Kings County, New York",1349,47000.0,665700.0,169.0,362.0,0.0,44.0,794.0,0.0,0.0,9.0,164.0
36047025100,"Census Tract 251, Kings County, New York",3473,34894.0,705200.0,622.0,376.0,2550.0,22.0,83.0,0.0,7.0,70.0,365.0
36047025200,"Census Tract 252, Kings County, New York",5334,42367.0,635800.0,1001.0,2346.0,96.0,9.0,1856.0,0.0,0.0,96.0,931.0
36047025300,"Census Tract 253, Kings County, New York",2811,47935.0,796600.0,953.0,936.0,1212.0,0.0,205.0,0.0,0.0,28.0,430.0
36047025400,"Census Tract 254, Kings County, New York",4347,46016.0,608900.0,887.0,1291.0,0.0,12.0,2379.0,0.0,0.0,0.0,665.0
36047025500,"Census Tract 255, Kings County, New York",5613,21653.0,-666666666.0,187.0,154.0,1771.0,45.0,15.0,0.0,0.0,37.0,3621.0
36047025600,"Census Tract 256, Kings County, New York",3166,47386.0,753500.0,520.0,694.0,21.0,0.0,2188.0,0.0,0.0,97.0,166.0
36047025700,"Census Tract 257, Kings County, New York",2442,55536.0,653000.0,447.0,427.0,789.0,116.0,128.0,0.0,0.0,39.0,1059.0
36047025800,"Census Tract 258, Kings County, New York",4242,37008.0,818100.0,841.0,1667.0,2.0,0.0,1875.0,0.0,76.0,25.0,597.0
36047025901,"Census Tract 259.01, Kings County, New York",1981,46528.0,687500.0,365.0,406.0,758.0,0.0,10.0,0.0,0.0,22.0,785.0
36047025902,"Census Tract 259.02, Kings County, New York",3736,16406.0,-666666666.0,88.0,0.0,1987.0,27.0,76.0,0.0,0.0,70.0,1603.0
36047026000,"Census Tract 260, Kings County, New York",3428,51719.0,712600.0,491.0,1114.0,45.0,8.0,1976.0,0.0,0.0,28.0,257.0
36047026100,"Census Tract 261, Kings County, New York",4591,45228.0,590300.0,1108.0,1035.0,2301.0,67.0,81.0,0.0,0.0,80.0,1094.0
36047026200,"Census Tract 262, Kings County, New York",2404,57879.0,693700.0,516.0,812.0,30.0,0.0,1105.0,0.0,0.0,27.0,430.0
36047026300,"Census Tract 263, Kings County, New York",1865,39150.0,659400.0,493.0,308.0,1238.0,30.0,40.0,0.0,26.0,8.0,245.0
36047026400,"Census Tract 264, Kings County, New York",4743,44262.0,683500.0,781.0,1683.0,52.0,47.0,2084.0,0.0,0.0,0.0,924.0
36047026500,"Census Tract 265, Kings County, New York",3594,52295.0,606100.0,847.0,612.0,2247.0,3.0,63.0,0.0,0.0,97.0,572.0
36047026600,"Census Tract 266, Kings County, New York",3607,49068.0,781300.0,480.0,1490.0,4.0,0.0,1623.0,0.0,0.0,4.0,486.0
36047026700,"Census Tract 267, Kings County, New York",3897,43068.0,836400.0,1320.0,817.0,2358.0,0.0,101.0,0.0,11.0,138.0,472.0
36047026800,"Census Tract 268, Kings County, New York",3667,55553.0,826200.0,675.0,1693.0,2.0,0.0,1041.0,0.0,0.0,30.0,901.0
36047026900,"Census Tract 269, Kings County, New York",2979,48990.0,997500.0,751.0,265.0,2096.0,0.0,291.0,0.0,0.0,23.0,304.0
36047027000,"Census Tract 270, Kings County, New York",2420,51786.0,754900.0,620.0,1666.0,21.0,10.0,594.0,0.0,0.0,6.0,123.0
36047027100,"Census Tract 271, Kings County, New York",2658,41726.0,670600.0,640.0,278.0,1991.0,58.0,73.0,0.0,25.0,29.0,204.0
36047027200,"Census Tract 272, Kings County, New York",3684,50833.0,773900.0,746.0,1679.0,0.0,45.0,1069.0,0.0,0.0,30.0,861.0
36047027300,"Census Tract 273, Kings County, New York",2895,37917.0,653100.0,558.0,234.0,2454.0,0.0,18.0,0.0,0.0,54.0,135.0
36047027400,"Census Tract 274, Kings County, New York",3084,44602.0,723100.0,485.0,1391.0,3.0,0.0,1380.0,0.0,0.0,0.0,310.0
36047027500,"Census Tract 275, Kings County, New York",4500,60875.0,692800.0,1274.0,568.0,3057.0,0.0,227.0,0.0,33.0,176.0,439.0
36047027600,"Census Tract 276, Kings County, New York",4132,51940.0,752700.0,655.0,1392.0,0.0,0.0,1506.0,0.0,0.0,0.0,1234.0
36047027700,"Census Tract 277, Kings County, New York",4832,40269.0,647600.0,634.0,357.0,4039.0,27.0,34.0,0.0,0.0,84.0,318.0
36047027800,"Census Tract 278, Kings County, New York",3461,51739.0,678100.0,733.0,1683.0,49.0,0.0,1323.0,0.0,26.0,66.0,314.0
36047027900,"Census Tract 279, Kings County, New York",4057,58690.0,730400.0,876.0,375.0,3220.0,0.0,17.0,0.0,19.0,109.0,317.0
36047028000,"Census Tract 280, Kings County, New York",1666,58657.0,595100.0,375.0,678.0,39.0,0.0,746.0,0.0,8.0,7.0,188.0
36047028100,"Census Tract 281, Kings County, New York",4798,27101.0,491700.0,433.0,358.0,2551.0,7.0,130.0,0.0,0.0,111.0,1641.0
36047028200,"Census Tract 282, Kings County, New York",3245,58750.0,598800.0,894.0,1675.0,0.0,0.0,1265.0,0.0,16.0,71.0,218.0
36047028300,"Census Tract 283, Kings County, New York",4142,33351.0,544100.0,221.0,323.0,2236.0,14.0,94.0,0.0,0.0,12.0,1463.0
36047028400,"Census Tract 284, Kings County, New York",3759,55743.0,753500.0,691.0,1974.0,30.0,0.0,1355.0,0.0,0.0,0.0,400.0
36047028501,"Census Tract 285.01, Kings County, New York",432,92308.0,-666666666.0,138.0,159.0,21.0,0.0,20.0,0.0,0.0,0.0,232.0
36047028502,"Census Tract 285.02, Kings County, New York",2749,16727.0,-666666666.0,111.0,8.0,1473.0,0.0,86.0,0.0,0.0,0.0,1182.0
36047028600,"Census Tract 286, Kings County, New York",4646,41658.0,603700.0,1347.0,2189.0,109.0,81.0,1395.0,0.0,0.0,0.0,953.0
36047028700,"Census Tract 287, Kings County, New York",2686,29101.0,638900.0,449.0,331.0,1379.0,21.0,296.0,0.0,65.0,0.0,594.0
36047028800,"Census Tract 288, Kings County, New York",3580,48857.0,637700.0,825.0,1578.0,8.0,0.0,1207.0,0.0,102.0,9.0,676.0
36047028900,"Census Tract 289, Kings County, New York",3560,43030.0,645600.0,479.0,345.0,2074.0,0.0,67.0,0.0,27.0,12.0,1035.0
36047029000,"Census Tract 290, Kings County, New York",3988,52163.0,637400.0,1072.0,2588.0,17.0,0.0,1059.0,0.0,0.0,67.0,257.0
36047029100,"Census Tract 291, Kings County, New York",2909,42886.0,676400.0,596.0,450.0,2020.0,34.0,0.0,0.0,0.0,31.0,374.0
36047029200,"Census Tract 292, Kings County, New York",2814,45869.0,705500.0,647.0,1319.0,84.0,0.0,924.0,0.0,0.0,30.0,457.0
36047029300,"Census Tract 293, Kings County, New York",3419,34327.0,1017000.0,712.0,140.0,2147.0,45.0,158.0,0.0,0.0,159.0,770.0
36047029400,"Census Tract 294, Kings County, New York",2460,54706.0,808700.0,360.0,1381.0,109.0,0.0,648.0,0.0,0.0,6.0,316.0
36047029500,"Census Tract 295, Kings County, New York",3860,53523.0,828100.0,1390.0,695.0,2682.0,0.0,85.0,0.0,10.0,51.0,337.0
36047029600,"Census Tract 296, Kings County, New York",5445,52857.0,555800.0,1339.0,3029.0,89.0,19.0,1848.0,0.0,0.0,198.0,281.0
36047029700,"Census Tract 297, Kings County, New York",4198,52594.0,894900.0,1149.0,396.0,3139.0,21.0,100.0,0.0,0.0,240.0,323.0
36047029800,"Census Tract 298, Kings County, New York",4036,50735.0,768200.0,846.0,1644.0,64.0,0.0,1361.0,0.0,243.0,0.0,724.0
36047029900,"Census Tract 299, Kings County, New York",2791,27321.0,536100.0,160.0,69.0,2060.0,0.0,147.0,0.0,5.0,31.0,479.0
36047030000,"Census Tract 300, Kings County, New York",4010,45987.0,683100.0,684.0,1260.0,29.0,0.0,1957.0,0.0,0.0,0.0,764.0
36047030100,"Census Tract 301, Kings County, New York",2621,52756.0,605500.0,421.0,97.0,2104.0,0.0,191.0,0.0,44.0,0.0,185.0
36047030200,"Census Tract 302, Kings County, New York",4461,60000.0,662400.0,900.0,1405.0,52.0,0.0,2612.0,0.0,6.0,24.0,362.0
36047030300,"Census Tract 303, Kings County, New York",5319,26953.0,508500.0,524.0,73.0,4207.0,8.0,50.0,0.0,0.0,43.0,938.0
36047030400,"Census Tract 304, Kings County, New York",3888,39235.0,669300.0,923.0,1795.0,11.0,0.0,1743.0,0.0,0.0,116.0,223.0
36047030500,"Census Tract 305, Kings County, New York",6042,72439.0,468600.0,3029.0,2483.0,2339.0,20.0,219.0,0.0,0.0,70.0,911.0
36047030600,"Census Tract 306, Kings County, New York",1955,46055.0,626600.0,359.0,844.0,7.0,0.0,862.0,0.0,0.0,30.0,212.0
36047030700,"Census Tract 307, Kings County, New York",4427,20755.0,498600.0,511.0,129.0,3360.0,0.0,34.0,0.0,0.0,62.0,842.0
36047030800,"Census Tract 308, Kings County, New York",1903,45750.0,485000.0,411.0,1319.0,29.0,0.0,297.0,0.0,0.0,33.0,225.0
36047030900,"Census Tract 309, Kings County, New York",2021,33083.0,517500.0,228.0,55.0,1356.0,0.0,384.0,0.0,0.0,0.0,226.0
36047031100,"Census Tract 311, Kings County, New York",2972,46953.0,619600.0,627.0,301.0,2146.0,0.0,14.0,0.0,29.0,74.0,408.0
